"","game_id","season","week","season_type","completed","neutral_site","conference_game","t1_team","t1_conference","t1_division","t1_points","total_points","t1_point_diff","t1_win","t1_home","t1_rol_record_l3","t1_rol_record_yr","t1_rol_points_pg_l3","t1_rol_pa_pg_l3","t1_rol_points_pg_yr","t1_rol_pa_pg_yr","t1_ rol_turnover_pg_off","t1_ rol_touchdown_pg_off","t1_ rol_sack_pg_off","t1_ rol_punt_pg_off","t1_ rol_fg_made_pg_off","t1_ rol_penalty_flag_pg_off","t1_ rol_turnover_pg_def","t1_ rol_touchdown_pg_def","t1_ rol_sack_pg_def","t1_ rol_punt_pg_def","t1_ rol_fg_made_pg_def","t1_ rol_penalty_flag_pg_def","t1_ rol_EPA_pp_off","t1_ rol_wpa_pp_off","t1_ rol_success_pp_off","t1_ rol_EPA_pp_def","t1_ rol_wpa_pp_def","t1_ rol_success_pp_def","t1_ rol_rz_EPA_pp_off","t1_ rol_rz_wpa_pp_off","t1_ rol_rz_success_pp_off","t1_ rol_rz_EPA_pp_def","t1_ rol_rz_wpa_pp_def","t1_ rol_rz_success_pp_def","t1_ rol_run_EPA_pp_off","t1_ rol_run_wpa_pp_off","t1_ rol_run_success_pp_off","t1_ rol_run_EPA_pp_def","t1_ rol_run_wpa_pp_def","t1_ rol_run_success_pp_def","t1_ rol_pass_EPA_pp_off","t1_ rol_pass_wpa_pp_off","t1_ rol_pass_success_pp_off","t1_ rol_pass_EPA_pp_def","t1_ rol_pass_wpa_pp_def","t1_ rol_pass_success_pp_def"
"55",NA,2024,20,NA,NA,NA,NA,"Louisville","ACC",NA,NA,NA,NA,NA,1,0.666666666666667,0.625,37.6666666666667,20.3333333333333,34.125,26.875,1.66666666666667,4.33333333333333,0.333333333333333,3.66666666666667,1.66666666666667,3.66666666666667,3.66666666666667,2.33333333333333,3.33333333333333,5,1,6.33333333333333,0.110500981145394,-0.00199932857142857,0.45679012345679,-0.0551366583454126,-0.00456440083682008,0.342741935483871,0.0997102204182879,0.00689264166666667,0.414634146341463,0.0758189162210527,-0.024987919047619,0.416666666666667,0.0377397319800733,0.000313187719298246,0.487179487179487,-0.333192787932507,-0.00631399069767442,0.344827586206897,0.174906156551104,-0.00386801954022989,0.448275862068966,-0.0298790290313793,-0.00493503232323232,0.336633663366337
"56",NA,2024,20,NA,NA,NA,NA,"Marshall","Sun Belt",NA,NA,NA,NA,NA,1,1,0.888888888888889,36,23.6666666666667,34.8888888888889,21.8888888888889,0.333333333333333,3.66666666666667,1.66666666666667,5.33333333333333,1.33333333333333,5.33333333333333,2,3,1.66666666666667,5,1,5,0.0974506217324844,0.00891465278969957,0.395833333333333,-0.00169598854472021,0.00291006315789474,0.367588932806324,0.13458917844233,0.00219298125,0.411764705882353,0.122897763104264,0.0116561074074074,0.481481481481481,0.231032869038948,0.0131135154545455,0.447368421052632,0.102162777076985,0.00506704695652174,0.435897435897436,-0.0645201607536485,-0.00065461038961039,0.350649350649351,-0.0744604886494456,0.000724329761904762,0.364705882352941
"57",NA,2024,20,NA,NA,NA,NA,"Maryland","Big Ten",NA,NA,NA,NA,NA,1,0,0.142857142857143,12.3333333333333,34.6666666666667,16.7142857142857,36.5714285714286,4,1.66666666666667,3.33333333333333,5,0.333333333333333,4.66666666666667,1.33333333333333,4,0.333333333333333,3.66666666666667,2.33333333333333,5,-0.160948450033937,-0.00144716182572614,0.361788617886179,0.0943647171478212,0.0042933880952381,0.426923076923077,0.0780487991142246,0.00578923157894737,0.454545454545455,0.352994305921411,0.0121754387755102,0.471698113207547,-0.0236122235111155,0.00163540281690141,0.444444444444444,-0.0681424990752069,-0.000425691428571429,0.429577464788732,-0.293694471414486,-0.00509854672131147,0.354838709677419,0.307437813513626,0.00905070845070422,0.486486486486487
"58",NA,2024,20,NA,NA,NA,NA,"Massachusetts","FBS Independents",NA,NA,NA,NA,NA,1,0,0.142857142857143,32.3333333333333,47,25,38.8571428571429,1.66666666666667,4.66666666666667,1,4.66666666666667,0.666666666666667,4.66666666666667,1.66666666666667,6,1.33333333333333,2,1,6.33333333333333,0.0927897555858784,0.00218912489795918,0.401574803149606,0.274824660852023,0.00516200686695279,0.524193548387097,0.329708953737224,0.00663603902439024,0.478260869565217,0.678301319075709,0.0154068205128205,0.533333333333333,0.213048711896859,0.00437892231404959,0.467741935483871,0.314033848598613,0.00593023035714286,0.619834710743802,0.172912516493917,0.00972346891891892,0.381578947368421,0.105192278708396,-0.00149594487179487,0.45
"59",NA,2024,20,NA,NA,NA,NA,"Memphis","American Athletic",NA,NA,NA,NA,NA,1,1,0.857142857142857,38,20.6666666666667,36.5714285714286,25.8571428571429,1,4.66666666666667,1.66666666666667,3.33333333333333,1.66666666666667,4.66666666666667,2.66666666666667,2.33333333333333,1.66666666666667,4.33333333333333,1.33333333333333,4.66666666666667,0.176225280118413,0.00575370114503817,0.430711610486891,-0.0136133072370227,0.000395872844827586,0.337606837606838,0.499384144212761,0.0107522130434783,0.652173913043478,0.0888041281346666,-0.00458729444444444,0.416666666666667,0.184361109660235,0.00605425916666667,0.495934959349593,-0.211040398432599,-0.00875048035714286,0.339285714285714,0.179825866126046,0.0032843696969697,0.444444444444444,0.0481172126573181,0.00225866666666667,0.385826771653543
"60",NA,2024,20,NA,NA,NA,NA,"Miami","ACC",NA,NA,NA,NA,NA,1,0.333333333333333,0.714285714285714,34.3333333333333,28,40.4285714285714,30.2857142857143,1.66666666666667,4.33333333333333,1.66666666666667,2.66666666666667,1.33333333333333,5,1.66666666666667,4,2.33333333333333,4,0,4,0.162159171781955,-8.58569037656905e-05,0.470833333333333,0.0618496601845023,0.00147557212389381,0.388888888888889,0.439698012775061,-0.0112154175,0.463414634146341,0.0154215876432127,0.0153649914285714,0.421052631578947,0.186767025397363,0.00177867926829268,0.51219512195122,-0.100339653865144,0.00252023928571429,0.4,0.304504876137683,0.00295390756302521,0.516666666666667,0.288539988200685,0.00795686103896104,0.493670886075949
"61",NA,2024,20,NA,NA,NA,NA,"Miami (OH)","Mid-American",NA,NA,NA,NA,NA,1,0.666666666666667,0.777777777777778,17,19.6666666666667,27.3333333333333,17.5555555555556,2,2,1.66666666666667,4,1,3,2,2.33333333333333,3,4.66666666666667,1,2.66666666666667,-0.0760727790027742,0.00326527405405405,0.401041666666667,0.00208019340346541,-0.0003903848,0.433070866141732,-0.841980906391948,-0.005587635,0.304347826086957,0.504180899936375,0.00640915882352941,0.588235294117647,-0.0870943103167389,0.0022224671641791,0.380281690140845,0.152896278527043,0.004341414,0.564356435643564,-0.0617595353669829,0.0050353024691358,0.432098765432099,-0.146191489023692,-0.00299102743362832,0.398230088495575
"62",NA,2024,20,NA,NA,NA,NA,"Michigan","Big Ten",NA,NA,NA,NA,NA,1,0.666666666666667,0.428571428571429,26,12,20.4285714285714,19.8571428571429,2.33333333333333,2.66666666666667,0.333333333333333,3,2.33333333333333,3.33333333333333,3,1,3,3.66666666666667,1.66666666666667,3,-0.0273615872571007,-0.00527926547085202,0.415584415584416,-0.224770721805435,-0.0042096455,0.322115384615385,-0.0439098428377768,-0.00741569038461538,0.425925925925926,-0.445568879384186,-0.0183032071428571,0.275862068965517,-0.0499499106546514,-0.0055683212962963,0.409090909090909,-0.251535382295429,-0.00708855,0.25,-0.12885089501668,-0.00582809761904762,0.392857142857143,-0.26081582461957,-0.00682676847826087,0.389473684210526
"63",NA,2024,20,NA,NA,NA,NA,"Michigan State","Big Ten",NA,NA,NA,NA,NA,1,0.333333333333333,0.285714285714286,18,32,17.5714285714286,31.1428571428571,2.33333333333333,2.33333333333333,3,6,0.666666666666667,4,1,3.66666666666667,1.33333333333333,2.66666666666667,2,5.33333333333333,-0.0693787606629168,0.000758657391304348,0.334763948497854,0.141698449241713,0.00234992168141593,0.418410041841004,0.314751316306876,0.00325375,0.421052631578947,0.0948273549427681,-0.00318301818181818,0.529411764705882,0.0256412945154889,0.00070173625,0.481481481481481,-0.0695802109426681,-0.00184805465116279,0.419354838709677,-0.0775818053088858,0.00162049029126214,0.314285714285714,0.282184203029968,0.00438515714285714,0.448598130841121
"64",NA,2024,20,NA,NA,NA,NA,"Middle Tennessee","Conference USA",NA,NA,NA,NA,NA,1,0,0.285714285714286,20.6666666666667,36,19.5714285714286,30.8571428571429,2.66666666666667,3,2,3.66666666666667,0.666666666666667,5.66666666666667,1,4.33333333333333,1,2.33333333333333,1.33333333333333,5.33333333333333,0.0518105975004663,-0.000161672314049587,0.405737704918033,0.205657088497195,0.00577056849315068,0.515555555555556,0.269048252304014,0.00741078076923077,0.423076923076923,0.0925882499927191,0.00634757948717949,0.476190476190476,0.0567096024111292,0.000379954666666667,0.453333333333333,-0.0535545171260893,-0.00073402735042735,0.487603305785124,0.0852349502874879,-0.000998715652173913,0.431034482758621,0.729104734548939,0.0158458476190476,0.619047619047619
"65",NA,2024,20,NA,NA,NA,NA,"Minnesota","Big Ten",NA,NA,NA,NA,NA,1,0.333333333333333,0.714285714285714,22.6666666666667,19.6666666666667,26.5714285714286,19,1.66666666666667,2.33333333333333,2,5,2,3.33333333333333,2,2.33333333333333,2,5.66666666666667,1,4,-0.0828869467022938,-0.000496397777777778,0.405172413793103,-0.032811401732116,0.000650817316017316,0.330543933054393,0.45612051275269,0.00490889411764706,0.45,-0.184143277301317,-0.000876088888888889,0.393939393939394,-0.166381033917552,-0.00498779642857143,0.413793103448276,-0.181017393614384,-0.00546601511627907,0.280898876404494,-0.0271408275127429,-0.00322140404040404,0.404040404040404,0.0140739220334536,-0.0014715175257732,0.428571428571429
"66",NA,2024,20,NA,NA,NA,NA,"Mississippi State","SEC",NA,NA,NA,NA,NA,1,0,0.142857142857143,16,32.6666666666667,24.7142857142857,35.8571428571429,2.33333333333333,2.33333333333333,2.66666666666667,5.33333333333333,0.666666666666667,6.33333333333333,1.33333333333333,3.33333333333333,1,4,2.33333333333333,5.66666666666667,-0.0518761442865773,-0.00350132555066079,0.299559471365639,0.0578743821771104,0.00449341296296296,0.433691756272401,-0.126317657870657,0.00115672580645161,0.290322580645161,-0.119081779845118,-0.010260743902439,0.391304347826087,0.14857733946154,0.0010167675,0.375,-0.115064607062136,0.000906555128205128,0.40625,-0.171945962398078,-0.00328757956989247,0.32258064516129,0.417277668692639,0.00761798208955224,0.544117647058823
"67",NA,2024,20,NA,NA,NA,NA,"Missouri","SEC",NA,NA,NA,NA,NA,1,0.666666666666667,0.625,32.3333333333333,25,25.375,24.125,1.33333333333333,3.33333333333333,1.33333333333333,2.66666666666667,2,4.66666666666667,3,3.66666666666667,1,2.33333333333333,0.666666666666667,6,0.113111438114689,0.0039897689516129,0.46031746031746,-0.0269609498692269,0.000587055803571429,0.458515283842795,0.0292507698609257,0.00238844444444444,0.5,0.0409666881060159,0.0146097741935484,0.451612903225806,0.119956254621339,0.0046097007518797,0.514925373134328,-0.187693063610428,-0.00703839651162791,0.459770114942529,0.296962290575449,0.01511985,0.418918918918919,0.247467259430477,0.0252556494623656,0.505263157894737
"68",NA,2024,20,NA,NA,NA,NA,"NC State","ACC",NA,NA,NA,NA,NA,1,0.333333333333333,0.428571428571429,27.6666666666667,29.6666666666667,30.4285714285714,28.2857142857143,3,3.33333333333333,2.33333333333333,4.33333333333333,2.33333333333333,6.33333333333333,1.66666666666667,3,1.33333333333333,5.66666666666667,2,6,-0.00164106684553872,0.00535541203319502,0.422131147540984,0.033777564761266,0.00407447160493827,0.309236947791165,0.0673883361634782,0.00825138780487805,0.48780487804878,-0.0277140213613434,0.0165311,0.5,0.129009789346455,0.00778789684210526,0.510416666666667,-0.081569192550412,0.00365577380952381,0.294117647058824,-0.227153470034471,-0.000337112087912088,0.32967032967033,-0.0462303249858127,-0.000892964423076924,0.352380952380952
"69",NA,2024,20,NA,NA,NA,NA,"Navy","American Athletic",NA,NA,NA,NA,NA,1,0.666666666666667,0.625,21.6666666666667,22.6666666666667,25.25,21.75,2.66666666666667,3,1.66666666666667,5.66666666666667,0,4.33333333333333,3,2.66666666666667,2.33333333333333,5,0.666666666666667,3.33333333333333,-0.0715558757572175,-0.000975262222222222,0.3,-0.0308259776666866,-0.00238922669491525,0.383333333333333,0.0416488120787131,-0.0127516,0.434782608695652,-0.119920693318086,-0.00715892244897959,0.36734693877551,0.0359442699076616,0.00067775,0.375886524822695,0.0178449571686185,-0.000714874489795918,0.404040404040404,-0.435517316413571,-0.00723609347826087,0.260869565217391,-0.139630159081381,-0.00657111818181818,0.4
"70",NA,2024,20,NA,NA,NA,NA,"Nebraska","Big Ten",NA,NA,NA,NA,NA,1,0.333333333333333,0.285714285714286,24.6666666666667,22,18.8571428571429,25.2857142857143,1.66666666666667,2.33333333333333,2,5,2,4.33333333333333,3,2.66666666666667,0.666666666666667,5,1,4,0.0201212427143219,-0.00229558078431373,0.449612403100775,-0.0578184540871145,-3.39121951219488e-06,0.369668246445498,0.090326533305767,0.00477717,0.476190476190476,-0.493470027889087,0.00300757777777778,0.407407407407407,0.155738234430851,0.00538350103092783,0.540816326530612,-0.133478458299138,-0.00277684230769231,0.379746835443038,-0.0192682909901242,-0.00984074504504505,0.428571428571429,0.209779254173057,0.00947251125,0.4375
"71",NA,2024,20,NA,NA,NA,NA,"Nevada","Mountain West",NA,NA,NA,NA,NA,1,0,0.125,18,29.3333333333333,22.75,32,2.33333333333333,2.33333333333333,3.33333333333333,4.66666666666667,0.666666666666667,3.66666666666667,1.33333333333333,3.66666666666667,0.333333333333333,3.33333333333333,0.333333333333333,5.33333333333333,0.0158472536349887,0.000189576339285714,0.375,0.154177037910048,0.00681558376068376,0.489626556016597,-0.140869150470969,-0.01034995,0.3125,0.42506056181506,0.0158594846153846,0.65,-0.187306342477146,-0.00447041549295775,0.366197183098592,0.170423491592568,0.00584789735099338,0.554838709677419,0.0848018675816426,-0.00183894454545455,0.436363636363636,0.126835174367997,0.00521014772727273,0.409090909090909
"72",NA,2024,20,NA,NA,NA,NA,"New Mexico","Mountain West",NA,NA,NA,NA,NA,1,0.666666666666667,0.571428571428571,29.6666666666667,29.6666666666667,34.5714285714286,33.8571428571429,1,4,0,4.33333333333333,0.666666666666667,6.33333333333333,0.666666666666667,3.66666666666667,0.666666666666667,4,1.33333333333333,7.66666666666667,0.206613937819944,0.00973998527131783,0.501901140684411,0.197361683446903,0.00606007172413793,0.452380952380952,0.56477158644847,0.0262379233333333,0.705882352941177,0.0187619957258494,0.00099241875,0.46,0.418106595119501,0.017486368503937,0.646153846153846,-0.0412320917915604,0.000842685858585858,0.46,0.0460612087034284,0.0026647175,0.4375,0.419734862965098,0.0114001558823529,0.518248175182482
"73",NA,2024,20,NA,NA,NA,NA,"New Mexico State","Conference USA",NA,NA,NA,NA,NA,1,0.333333333333333,0.285714285714286,24.6666666666667,33.6666666666667,23,37.1428571428571,3.33333333333333,3,3.33333333333333,3.66666666666667,2,5,2.66666666666667,4,1,3.33333333333333,0.333333333333333,4.66666666666667,-0.0641464051481623,-0.000841351481481481,0.35036496350365,0.0534136026940674,0.00272133595041322,0.396761133603239,0.0344143345150687,-0.00185978947368421,0.394736842105263,0.787790242440876,0.0139186913043478,0.608695652173913,0.0185222555975749,0.000310240350877193,0.391304347826087,0.120660487036685,0.00364234252873563,0.465909090909091,-0.0927181531609639,5.06613861386139e-05,0.339805825242718,0.0740168032217887,0.00122708869565217,0.422413793103448
"74",NA,2024,20,NA,NA,NA,NA,"North Carolina","ACC",NA,NA,NA,NA,NA,1,0.333333333333333,0.428571428571429,27.3333333333333,33.3333333333333,30.8571428571429,28.5714285714286,2.66666666666667,3.66666666666667,4,5.66666666666667,0.666666666666667,7,2.66666666666667,3.66666666666667,2.33333333333333,3.33333333333333,2,9,-0.0549020207810164,-0.000494023076923077,0.339920948616601,0.0386300008896477,0.000226210583941606,0.422939068100358,0.293756819591382,-0.00515414482758621,0.413793103448276,0.379080583560063,0.0117832192307692,0.519230769230769,0.223876333418535,0.00735504090909091,0.477777777777778,-0.0277856792368379,0.0002984736,0.464566929133858,-0.348202125999005,-0.00226662164948454,0.303030303030303,0.0854321714227829,0.0033989914893617,0.393617021276596
"75",NA,2024,20,NA,NA,NA,NA,"North Texas","American Athletic",NA,NA,NA,NA,NA,1,0.333333333333333,0.285714285714286,26.3333333333333,35,29.1428571428571,36.1428571428571,5.33333333333333,3.66666666666667,0.666666666666667,4.66666666666667,0.333333333333333,5.33333333333333,3.33333333333333,4,2,5,2.33333333333333,6,-0.0264503298924198,-0.00159810952380952,0.372262773722628,0.023511806035292,0.000129497945205479,0.408026755852843,-0.290465646575905,0.00541270909090909,0.454545454545455,-0.257263472329614,-0.00215012916666667,0.428571428571429,0.0687987159150435,-0.00152871263157895,0.364583333333333,0.166707469369449,-0.0040530232,0.480314960629921,-0.186434546442803,-0.00583219920634921,0.404761904761905,-0.179376357013025,0.00101191293103448,0.406779661016949
"76",NA,2024,20,NA,NA,NA,NA,"Northern Illinois","Mid-American",NA,NA,NA,NA,NA,1,0.666666666666667,0.625,20.6666666666667,17.3333333333333,23,18.125,3.66666666666667,3,2.33333333333333,4.66666666666667,1,5.66666666666667,2.33333333333333,1.66666666666667,3,5,1.33333333333333,5.33333333333333,-0.119215112493801,-0.00431591869918699,0.343873517786561,-0.160957566399173,-0.00808409777777778,0.334782608695652,0.230231972465394,-0.025613355,0.55,-0.14739344361028,-0.00711422068965517,0.354838709677419,0.0110776469707087,0.00200797433628319,0.362068965517241,-0.0895784787719965,-0.00444277887323944,0.361111111111111,-0.210706948160168,-0.00163573448275862,0.329545454545455,-0.238583410850721,-0.0116125203703704,0.284403669724771
"77",NA,2024,20,NA,NA,NA,NA,"Northwestern","Big Ten",NA,NA,NA,NA,NA,1,0,0.25,13.6666666666667,39.6666666666667,18.125,31.625,4,1,3.66666666666667,3.33333333333333,1.33333333333333,3.66666666666667,1.66666666666667,5.33333333333333,1,2.66666666666667,1.33333333333333,2.33333333333333,-0.169895784605649,-0.00176568040816327,0.352,0.120287184720041,0.00392266105769231,0.476415094339623,-0.579546326082215,-0.0117841853658537,0.24390243902439,0.339339772466225,0.00891408571428571,0.523809523809524,-0.135736418895172,-0.000990976470588235,0.385714285714286,0.246422004450548,0.00627240612244898,0.53,-0.252069531390805,-0.0024408106870229,0.348484848484849,0.0370030016041073,0.00130387125,0.45
